Data-hora da leitura,Plataforma,ID do post,Artista,Views,Likes,Comentários
2026-08-28 11:20,Instagram,DcejbL7JcJq,Kaka,43612,2062,142
2026-08-28 11:20,Instagram,Dcd77IEvCOD,Kaka,17096,1106,113
2026-08-28 11:20,YouTube,j-UbrSFzMVE,Russin Oficial,3206,452,
2026-08-28 11:20,YouTube,_F989pvMlA0,Kaka,9652,871,
2026-08-28 11:20,YouTube,NKxa5P6rOV0,Casa Saturno,23633,1233,
2026-08-28 11:20,YouTube,8BYjENIwbDo,Casa Saturno,15690,1000,
2026-08-28 11:20,YouTube,ApzKzV9BW84,Casa Saturno,45145,1658,
2026-08-28 11:20,Instagram,Dce4ty2EVNa,Kysha,,5781,390
2026-08-28 11:20,Instagram,DcexkZ9ObaG,Kysha,16847,994,103
2026-08-28 11:20,Instagram,Dce4ty2EVNa,Mine,,5781,390
2026-08-28 11:20,Instagram,Dce4ty2EVNa,Fidelisx,,5781,390
2026-08-28 11:20,Instagram,Dce4ty2EVNa,Argentino,,5781,390
2026-08-28 11:20,YouTube,RyTFyLuOE6w,Kysha e Mine,16214,1049,
2026-08-28 11:20,YouTube,AMPMNFWfPfo,Kysha e Mine,15591,1394,
2026-08-28 11:20,YouTube,_j3OePajdI8,Evy Baddie,13775,1731,
2026-08-28 11:20,YouTube,Sria8I4DYz4,Evy Baddie,8529,1478,
2026-08-28 11:20,YouTube,aib6Wjse_q8,Fidelisx,37915,2547,
2026-08-28 11:20,YouTube,vOqgdWp9k_M,Fidelisx,14200,1635,
2026-08-28 11:20,YouTube,TD7y8Ft61io,Fidelisx,12533,1595,
2026-08-28 11:20,YouTube,GhqwB5RtS1k,Argentino,23889,1640,
2026-08-28 11:20,YouTube,K7MQDVY0T7s,Kaka,2423,323,
2026-08-28 11:20,YouTube,kxdinZ2tRxM,Kaka,1624,241,
2026-08-28 11:20,YouTube,ZqRoYUw9eBc,Kaka,1108,151,
2026-08-28 11:20,YouTube,wVYnNgJvTlY,Casa Saturno,7573,866,
2026-08-28 11:20,Instagram,DcgmKobR7LI,Kysha e Mine,57590,1445,95
2026-08-28 11:20,Instagram,DcgcMgbo13i,Kysha e Mine,77772,1516,84
2026-08-28 11:20,Instagram,DcgcMgbo13i,Kysha,77772,1516,84
2026-08-28 11:20,Instagram,DchINiJBqk2,Evy Baddie,27544,1964,153
2026-08-28 11:20,Instagram,DcgcMgbo13i,Mine,77772,1516,84
2026-08-28 11:20,Instagram,DchMgRQEW_8,Fidelisx,,3353,235
2026-08-28 11:20,Instagram,DchJJF1gvLe,Russin Oficial,25368,756,46
2026-08-28 11:20,Instagram,DchENgEv_wG,Argentino,13314,979,55
2026-08-28 11:20,Instagram,DchH_d8pXRN,Kaka,13663,970,100
2026-08-28 11:20,Instagram,DcgezryvLfF,Kaka,10519,940,43
2026-08-28 11:20,YouTube,SEyAXvNFc2U,Argentino,31541,2161,
2026-08-28 11:20,YouTube,EwrUTBcZvkM,Casa Saturno,12916,1185,
2026-08-28 11:20,YouTube,y_H6GyLDd_Y,Casa Saturno,20903,1080,
2026-08-28 11:20,YouTube,jYCMXB7ck1o,Casa Saturno,40932,1466,
2026-08-28 11:20,Instagram,Dci4MW0D2rO,Casa Saturno,6971,422,23
2026-08-28 11:20,Instagram,DcixWB4jQE-,Casa Saturno,12174,615,27
2026-08-28 11:20,Instagram,DciqPK1jHU7,Casa Saturno,19095,749,22
2026-08-28 11:20,Instagram,DchJJF1gvLe,Casa Saturno,25368,756,46
2026-08-28 11:20,Instagram,DcgmKobR7LI,Casa Saturno,57590,1446,95
2026-08-28 11:20,YouTube,L8Bwz_lZMGw,Kysha e Mine,,35,
2026-08-28 11:20,YouTube,MfrRvC8fsoE,Kysha e Mine,8012,719,
2026-08-28 11:20,YouTube,tY8yC5VfFXQ,Kysha e Mine,5571,722,
2026-08-28 11:20,YouTube,T_RQw5z57Z4,Evy Baddie,12175,1703,
2026-08-28 11:20,YouTube,LMZcTB5yfY8,Evy Baddie,21269,2817,
2026-08-28 11:20,YouTube,RFEv55d5Nak,Evy Baddie,6935,1338,
2026-08-28 11:20,YouTube,-vxGWIUdjJQ,Evy Baddie,13580,1837,
2026-08-28 11:20,YouTube,bGD4HIyuD0A,Evy Baddie,30572,2107,
2026-08-28 11:20,YouTube,Ar0JNtjPS9w,Fidelisx,5516,855,
2026-08-28 11:20,YouTube,QmmvfJcHTcQ,Fidelisx,29962,1901,
2026-08-28 11:20,YouTube,Tpz59zMQcVM,Fidelisx,7495,1042,
2026-08-28 11:20,YouTube,nHV3tvgXNow,Fidelisx,20190,1613,
2026-08-28 11:20,YouTube,uCpZTOhB5Yc,Fidelisx,11333,1572,
2026-08-28 11:20,YouTube,XAEi2TTPttk,Russin Oficial,3695,468,
2026-08-28 11:20,YouTube,OvY-GIZyp5c,Russin Oficial,3855,558,
2026-08-28 11:20,YouTube,ZHoN1GWAPpg,Russin Oficial,1571,215,
2026-08-28 11:20,YouTube,DswtrbcsRVc,Argentino,48927,2449,
2026-08-28 11:20,YouTube,OSc9xjMf6ro,Argentino,30824,1972,
2026-08-28 11:20,YouTube,t_B9UXfpX5g,Kaka,1127,175,
2026-08-28 11:20,YouTube,9CDftHKtJuY,Casa Saturno,141,45,
2026-08-28 11:20,YouTube,k_gsFOP8R4M,Casa Saturno,905,125,
2026-08-28 11:20,YouTube,dwpXgTf4SHM,Casa Saturno,1677,239,
2026-08-28 11:20,YouTube,BR8fK5S4IRw,Casa Saturno,,245,
2026-08-28 11:20,YouTube,3jUAyRqqyFk,Casa Saturno,5079,529,
2026-08-28 11:20,YouTube,RM5HqvYrVXw,Casa Saturno,4382,783,
2026-08-28 11:20,YouTube,IXITzMdKkBA,Casa Saturno,13493,1044,
2026-08-28 11:20,Instagram,Dcjt2YRp1vo,Kysha e Mine,32036,732,21
2026-08-28 11:20,Instagram,DcjwbjDkUFu,Kysha,,28701,433
2026-08-28 11:20,Instagram,Dcju-knuO4d,Kysha,209771,10098,220
2026-08-28 11:20,Instagram,DcjR_ErOd5m,Kysha,84568,4673,189
2026-08-28 11:20,Instagram,DcjvF5Ypc16,Evy Baddie,51150,2970,204
2026-08-28 11:20,Instagram,DcjgorcpvhR,Evy Baddie,19339,1127,150
2026-08-28 11:20,Instagram,DcjR_ErOd5m,Evy Baddie,84571,4673,189
2026-08-28 11:20,Instagram,DcjDw3cBheT,Evy Baddie,43316,1593,322
2026-08-28 11:20,Instagram,DcldONkDtvP,Casa Saturno,1657,157,11
2026-08-28 11:20,Instagram,DclWCTjiohj,Casa Saturno,2308,206,15
2026-08-28 11:20,Instagram,DclPJwCDOdi,Casa Saturno,1540,82,8
2026-08-28 11:20,Instagram,Dcjt2YRp1vo,Casa Saturno,32037,732,21
2026-08-28 11:20,Instagram,Dcjs_o9Jorp,Casa Saturno,18573,1172,105
2026-08-28 11:20,Instagram,DcjwbjDkUFu,Mine,,28710,433
2026-08-28 11:20,Instagram,DcjwbjDkUFu,Fidelisx,,28710,433
2026-08-28 11:20,Instagram,DcjDyRRhigx,Fidelisx,30368,1648,63
2026-08-28 11:20,Instagram,DckFtNUJ5px,Russin Oficial,15507,468,41
2026-08-28 11:20,Instagram,DcjfhrmpITr,Russin Oficial,50690,1635,73
2026-08-28 11:20,Instagram,Dcj3x3vuFSB,Argentino,11945,1305,68
2026-08-28 11:20,Instagram,DcjwbjDkUFu,Argentino,,28712,433
2026-08-28 11:20,Instagram,DcjeQUQvKWW,Argentino,48612,2548,57
2026-08-28 11:20,Instagram,DcjF0PDuThw,Argentino,12330,1024,65
2026-08-28 11:20,Instagram,DcjFEEESto1,Kaka,9965,794,70
2026-08-29 11:20,YouTube,4IDQfjXEKzk,Kysha e Mine,38016,1646,
2026-08-29 11:20,YouTube,tQRNJ-6PmUA,Kysha e Mine,30676,2898,
2026-08-29 11:20,YouTube,AEDokCyqMPU,Kysha e Mine,24561,1788,
2026-08-29 11:20,YouTube,4jd32o2JDOE,Kysha e Mine,38485,2490,
2026-08-29 11:20,YouTube,tCquVvbTr3I,Kysha e Mine,10729,517,
2026-08-29 11:20,YouTube,PD1O6Pm0iis,Evy Baddie,4297,408,
2026-08-29 11:20,YouTube,g_2fa3oF5q8,Evy Baddie,54078,2747,
2026-08-29 11:20,YouTube,cqsNqya7NnQ,Evy Baddie,15642,1619,
2026-08-29 11:20,YouTube,IdBG1XK7zcA,Fidelisx,26917,1968,
2026-08-29 11:20,YouTube,KTVnEDyZ3JY,Fidelisx,199948,5876,
2026-08-29 11:20,YouTube,_ob851xlbeM,Fidelisx,20873,1981,
2026-08-29 11:20,YouTube,WA0HFVnf8s8,Russin Oficial,3347,477,
2026-08-29 11:20,YouTube,9MBwJHE2BIs,Russin Oficial,8397,525,
2026-08-29 11:20,YouTube,BiB-gLES5Vs,Russin Oficial,6735,580,
2026-08-29 11:20,YouTube,eo99t72hRmw,Russin Oficial,2083,229,
2026-08-29 11:20,YouTube,gx2YBLabBbQ,Russin Oficial,6131,891,
2026-08-29 11:20,YouTube,UhljzQ9ePP0,Russin Oficial,27066,715,
2026-08-29 11:20,YouTube,2NjNEiAFfyM,Argentino,76114,4599,
2026-08-29 11:20,YouTube,hwA-61D4Ib8,Argentino,97368,5439,
2026-08-29 11:20,YouTube,hy5AN2qbpKU,Kaka,26218,2325,
2026-08-29 11:20,YouTube,f2Sq58kgIjw,Kaka,17823,1529,
2026-08-29 11:20,YouTube,BIxrB6Bf_dU,Kaka,4014,348,
2026-08-29 11:20,YouTube,mGp8E78Rb-M,Kaka,70307,2068,
2026-08-29 11:20,YouTube,Ft-w6kkTLE4,Kaka,23225,1760,
2026-08-29 11:20,Instagram,DcbJSX2Of1I,Kysha e Mine,24014,1743,49
2026-08-29 11:20,Instagram,DcbHq59EUnO,Kysha e Mine,58349,1214,46
2026-08-29 11:20,Instagram,DcZgGW3uR8T,Kysha e Mine,49863,2374,87
2026-08-29 11:20,Instagram,DcZHiyou9bf,Kysha e Mine,36446,1303,25
2026-08-29 11:20,Instagram,DcRhWNLPV-U,Kysha e Mine,,1677,51
2026-08-29 11:20,Instagram,Dcbck79pQdG,Evy Baddie,,4698,836
2026-08-29 11:20,Instagram,DcW1A3DhXjI,Evy Baddie,100653,2268,204
2026-08-29 11:20,Instagram,DcWM4Qfpi0a,Evy Baddie,53145,1904,135
2026-08-29 11:20,YouTube,N99AibqusuA,Fidelisx,37507,2384,
2026-08-29 11:20,YouTube,jXpLIvY1NQo,Kysha e Mine,27020,1974,
2026-08-29 11:20,YouTube,HxSP8BCH4F4,Kysha e Mine,8577,544,
2026-08-29 11:20,YouTube,UzUnGJlq10E,Kysha e Mine,25677,1576,
2026-08-29 11:20,YouTube,Ex0xSU097sc,Evy Baddie,23990,1693,
2026-08-29 11:20,YouTube,4Eean6gPnyQ,Evy Baddie,14073,1517,
2026-08-29 11:20,YouTube,OrCxVMRvz88,Fidelisx,33831,2494,
2026-08-29 11:20,YouTube,GM2__GDzkCw,Fidelisx,51602,2572,
2026-08-29 11:20,YouTube,oH02-pD6SQk,Russin Oficial,3148,592,
2026-08-29 11:20,YouTube,gPsrRLJj1E0,Argentino,69131,4366,
2026-08-29 11:20,YouTube,A2_dPg-9fEg,Kaka,4062,529,
2026-08-29 11:20,Instagram,DcejujDs9n_,Kysha e Mine,67814,1404,89
2026-08-29 11:20,Instagram,DcekmbflaEp,Evy Baddie,,1510,346
2026-08-29 11:20,YouTube,j-UbrSFzMVE,Russin Oficial,3908,588,
2026-08-29 11:20,YouTube,_F989pvMlA0,Kaka,11023,940,
2026-08-29 11:20,Instagram,Dce4ty2EVNa,Kysha,,5997,392
2026-08-29 11:20,Instagram,DcexkZ9ObaG,Kysha,18273,1076,103
2026-08-29 11:20,YouTube,RyTFyLuOE6w,Kysha e Mine,19078,1125,
2026-08-29 11:20,YouTube,AMPMNFWfPfo,Kysha e Mine,19030,1564,
2026-08-29 11:20,YouTube,_j3OePajdI8,Evy Baddie,15529,2015,
2026-08-29 11:20,YouTube,Sria8I4DYz4,Evy Baddie,10518,1798,
2026-08-29 11:20,YouTube,aib6Wjse_q8,Fidelisx,42292,2755,
2026-08-29 11:20,YouTube,vOqgdWp9k_M,Fidelisx,16554,1731,
2026-08-29 11:20,YouTube,TD7y8Ft61io,Fidelisx,15496,1934,
2026-08-29 11:20,YouTube,GhqwB5RtS1k,Argentino,28021,1806,
2026-08-29 11:20,YouTube,K7MQDVY0T7s,Kaka,2893,347,
2026-08-29 11:20,YouTube,kxdinZ2tRxM,Kaka,1895,260,
2026-08-29 11:20,YouTube,ZqRoYUw9eBc,Kaka,1310,169,
2026-08-29 11:20,YouTube,wVYnNgJvTlY,Casa Saturno,9564,1060,
2026-08-29 11:20,Instagram,DcgmKobR7LI,Kysha e Mine,58589,1505,96
2026-08-29 11:20,Instagram,DcgcMgbo13i,Kysha e Mine,83357,1703,87
2026-08-29 11:20,Instagram,DcgcMgbo13i,Kysha,83357,1703,87
2026-08-29 11:20,Instagram,DchINiJBqk2,Evy Baddie,28438,2045,155
2026-08-29 11:20,YouTube,SEyAXvNFc2U,Argentino,35437,2327,
2026-08-29 11:20,YouTube,EwrUTBcZvkM,Casa Saturno,16547,1319,
2026-08-29 11:20,YouTube,y_H6GyLDd_Y,Casa Saturno,23452,1187,
2026-08-29 11:20,YouTube,jYCMXB7ck1o,Casa Saturno,44310,1590,
2026-08-29 11:20,YouTube,L8Bwz_lZMGw,Kysha e Mine,16898,1146,
2026-08-29 11:20,YouTube,MfrRvC8fsoE,Kysha e Mine,24308,1680,
2026-08-29 11:20,YouTube,tY8yC5VfFXQ,Kysha e Mine,10695,1105,
2026-08-29 11:20,YouTube,T_RQw5z57Z4,Evy Baddie,20362,2275,
2026-08-29 11:20,YouTube,LMZcTB5yfY8,Evy Baddie,36636,3556,
2026-08-29 11:20,YouTube,RFEv55d5Nak,Evy Baddie,9241,1564,
2026-08-29 11:20,YouTube,-vxGWIUdjJQ,Evy Baddie,16131,1997,
2026-08-29 11:20,YouTube,bGD4HIyuD0A,Evy Baddie,39136,2411,
2026-08-29 11:20,YouTube,Ar0JNtjPS9w,Fidelisx,14686,1771,
2026-08-29 11:20,YouTube,QmmvfJcHTcQ,Fidelisx,50130,2490,
2026-08-29 11:20,YouTube,Tpz59zMQcVM,Fidelisx,10863,1213,
2026-08-29 11:20,YouTube,nHV3tvgXNow,Fidelisx,28459,1972,
2026-08-29 11:20,YouTube,uCpZTOhB5Yc,Fidelisx,14405,1758,
2026-08-29 11:20,YouTube,XAEi2TTPttk,Russin Oficial,9295,1010,
2026-08-29 11:20,YouTube,OvY-GIZyp5c,Russin Oficial,8160,872,
2026-08-29 11:20,YouTube,ZHoN1GWAPpg,Russin Oficial,2456,346,
2026-08-29 11:20,YouTube,DswtrbcsRVc,Argentino,77181,3104,
2026-08-29 11:20,YouTube,OSc9xjMf6ro,Argentino,40943,2373,
2026-08-29 11:20,YouTube,t_B9UXfpX5g,Kaka,1700,219,
2026-08-29 11:20,YouTube,9CDftHKtJuY,Casa Saturno,3642,518,
2026-08-29 11:20,YouTube,k_gsFOP8R4M,Casa Saturno,14036,1448,
2026-08-29 11:20,YouTube,dwpXgTf4SHM,Casa Saturno,10638,883,
2026-08-29 11:20,YouTube,BR8fK5S4IRw,Casa Saturno,43801,4374,
2026-08-29 11:20,YouTube,3jUAyRqqyFk,Casa Saturno,15645,955,
2026-08-29 11:20,YouTube,RM5HqvYrVXw,Casa Saturno,7011,1030,
2026-08-29 11:20,YouTube,IXITzMdKkBA,Casa Saturno,19517,1280,
2026-08-29 11:20,Instagram,Dcjt2YRp1vo,Kysha e Mine,42985,927,27
2026-08-29 11:20,Instagram,DcjwbjDkUFu,Kysha,,37105,485
2026-08-29 11:20,Instagram,Dcju-knuO4d,Kysha,378335,18781,336
2026-08-29 11:20,Instagram,DcjR_ErOd5m,Kysha,104139,5645,201
2026-08-29 11:20,Instagram,DcjvF5Ypc16,Evy Baddie,71006,3702,227
2026-08-29 11:20,Instagram,DcjgorcpvhR,Evy Baddie,23232,1278,152
2026-08-29 11:20,Instagram,DcjR_ErOd5m,Evy Baddie,104139,5645,201
2026-08-29 11:20,Instagram,DcjDw3cBheT,Evy Baddie,45756,1691,325
2026-08-29 11:20,YouTube,fDhNv2MeBZ0,Kysha e Mine,42804,2322,
2026-08-29 11:20,YouTube,O9YlFfIpOwg,Evy Baddie,12203,1749,
2026-08-29 11:20,YouTube,CsGBwpqQs9s,Evy Baddie,13641,1939,
2026-08-29 11:20,YouTube,wstoful1HRk,Evy Baddie,7246,1070,
2026-08-29 11:20,YouTube,0h3A3dUFPxw,Fidelisx,20069,2411,
2026-08-29 11:20,YouTube,ZT9AeKzyxwg,Russin Oficial,4932,599,
2026-08-29 11:20,YouTube,qdcNmgqNO8U,Russin Oficial,2640,302,
2026-08-29 11:20,YouTube,MlCwDH2YPmI,Russin Oficial,4949,596,
2026-08-29 11:20,YouTube,d1SdjugEE6U,Argentino,,26,
2026-08-29 11:20,YouTube,WPbxgT6Bm5o,Argentino,10099,1092,
2026-08-29 11:20,YouTube,IRnuoxJQAoQ,Argentino,49076,2596,
2026-08-29 11:20,YouTube,xfJTwJxrrgI,Argentino,22820,1909,
2026-08-29 11:20,YouTube,4aQuHvOpwpo,Kaka,2124,279,
2026-08-29 11:20,YouTube,vYg4HBI94vw,Casa Saturno,751,172,
2026-08-29 11:20,YouTube,IJPv3oGZBFo,Casa Saturno,2652,348,
2026-08-29 11:20,YouTube,QByLkzQR0mA,Casa Saturno,4199,721,
2026-08-29 11:20,YouTube,_oy_1d5GZTI,Casa Saturno,7946,970,
2026-08-29 11:20,Instagram,DcmS0h1ROyA,Kysha,66432,2937,203
2026-08-29 11:20,Instagram,DcmR1niBY1S,Evy Baddie,14629,1559,134
2026-08-29 11:20,Instagram,DclokkNhJJq,Evy Baddie,17720,1131,95
2026-08-30 13:15,YouTube,OvY-GIZyp5c,Russin Oficial,11661,1041,193
2026-08-30 13:15,YouTube,03M2DIux6uU,Russin Oficial,585,76,4
2026-08-30 13:15,YouTube,3e1MhSF3VAo,Casa Saturno,3375,637,20
2026-08-30 13:15,YouTube,D6DhXMUsThg,Russin Oficial,2655,227,4
2026-08-30 13:15,YouTube,d1SdjugEE6U,Argentino,13961,1242,120
2026-08-30 13:15,YouTube,k_gsFOP8R4M,Casa Saturno,25986,2102,24
2026-08-30 13:15,YouTube,A2_dPg-9fEg,Kaka,4351,542,30
2026-08-30 13:15,YouTube,KXVVNZEWnJc,Fidelisx,9962,1579,29
2026-08-30 13:15,YouTube,_j3OePajdI8,Evy Baddie,17544,2292,58
2026-08-30 13:15,YouTube,nPkHUMXn5wo,Kaka,2450,374,13
2026-08-30 13:15,YouTube,t_B9UXfpX5g,Kaka,2472,257,0
2026-08-30 13:15,YouTube,GhqwB5RtS1k,Argentino,32105,1963,49
2026-08-30 13:15,YouTube,OSc9xjMf6ro,Argentino,49134,2714,63
2026-08-30 13:15,YouTube,jXpLIvY1NQo,Kysha e Mine,31043,2088,66
2026-08-30 13:15,YouTube,QmmvfJcHTcQ,Fidelisx,53894,2623,37
2026-08-30 13:15,YouTube,QByLkzQR0mA,Casa Saturno,8226,1026,25
2026-08-30 13:15,YouTube,IJPv3oGZBFo,Casa Saturno,40606,1634,24
2026-08-30 13:15,YouTube,WPbxgT6Bm5o,Argentino,21223,1771,41
2026-08-30 13:15,YouTube,UzUnGJlq10E,Kysha e Mine,28758,1701,57
2026-08-30 13:15,YouTube,j-UbrSFzMVE,Russin Oficial,5023,713,8
2026-08-30 13:15,YouTube,TY9Y_PKTdqM,Kysha e Mine,40166,2849,128
2026-08-30 13:15,YouTube,ZHoN1GWAPpg,Russin Oficial,3747,486,9
2026-08-30 13:15,YouTube,WA0HFVnf8s8,Russin Oficial,3726,505,13
2026-08-30 13:15,YouTube,BR8fK5S4IRw,Casa Saturno,90052,5723,506
2026-08-30 13:15,YouTube,uq4-FTSn33w,Argentino,45095,2270,61
2026-08-30 13:15,YouTube,BiB-gLES5Vs,Russin Oficial,7042,600,10
2026-08-30 13:15,YouTube,HxSP8BCH4F4,Kysha e Mine,10198,573,25
2026-08-30 13:15,YouTube,p0nswdmUC9Y,Kysha e Mine,4237,921,43
2026-08-30 13:15,YouTube,tQRNJ-6PmUA,Kysha e Mine,34257,3038,96
2026-08-30 13:15,YouTube,13AzY6Ipr-8,Fidelisx,29775,2680,49
2026-08-30 13:15,YouTube,hIlVY-qbIgE,Russin Oficial,3817,336,16
2026-08-30 13:15,YouTube,RFEv55d5Nak,Evy Baddie,10407,1651,44
2026-08-30 13:15,YouTube,GFddvJLyzN8,Casa Saturno,10492,788,18
2026-08-30 13:15,YouTube,tY8yC5VfFXQ,Kysha e Mine,15818,1365,30
2026-08-30 13:15,YouTube,AEDokCyqMPU,Kysha e Mine,27411,1892,77
2026-08-30 13:15,YouTube,PD1O6Pm0iis,Evy Baddie,4861,418,39
2026-08-30 13:15,YouTube,GBdSTtkHfN4,Fidelisx,3989,533,18
2026-08-30 13:15,YouTube,9MBwJHE2BIs,Russin Oficial,8753,545,10
2026-08-30 13:15,YouTube,2NjNEiAFfyM,Argentino,87535,4765,4889
2026-08-30 13:15,YouTube,xfJTwJxrrgI,Argentino,26493,2101,35
2026-08-30 13:15,YouTube,4Eean6gPnyQ,Evy Baddie,15056,1585,37
2026-08-30 13:15,YouTube,4aQuHvOpwpo,Kaka,3724,399,13
2026-08-30 13:15,YouTube,TD7y8Ft61io,Fidelisx,17163,2017,79
2026-08-30 13:15,YouTube,vOqgdWp9k_M,Fidelisx,18364,1809,36
2026-08-30 13:15,YouTube,neQbz3LPwhE,Evy Baddie,12149,1831,48
2026-08-30 13:15,YouTube,fyOd1AQ_kGM,Russin Oficial,17787,1047,13
2026-08-30 13:15,YouTube,CsGBwpqQs9s,Evy Baddie,20777,2477,61
2026-08-30 13:15,YouTube,f2Sq58kgIjw,Kaka,18678,1560,28
2026-08-30 13:15,YouTube,AMPMNFWfPfo,Kysha e Mine,22928,1746,110
2026-08-30 13:15,YouTube,RyTFyLuOE6w,Kysha e Mine,21239,1179,44
2026-08-30 13:15,YouTube,LMZcTB5yfY8,Evy Baddie,47888,3915,658
2026-08-30 13:15,YouTube,hy5AN2qbpKU,Kaka,33256,2506,745
2026-08-30 13:15,YouTube,9CDftHKtJuY,Casa Saturno,5276,624,21
2026-08-30 13:15,YouTube,wstoful1HRk,Evy Baddie,12292,1512,23
2026-08-30 13:15,YouTube,ZcbmkFiGTr4,Casa Saturno,3250,421,16
2026-08-30 13:15,YouTube,kxdinZ2tRxM,Kaka,2376,303,15
2026-08-30 13:15,YouTube,-vxGWIUdjJQ,Evy Baddie,17257,2075,58
2026-08-30 13:15,YouTube,fZJFfinnqjM,Kaka,4152,368,18
2026-08-30 13:15,YouTube,_F989pvMlA0,Kaka,12954,1018,22
2026-08-30 13:15,YouTube,3jUAyRqqyFk,Casa Saturno,16853,1030,17
2026-08-30 13:15,YouTube,gPsrRLJj1E0,Argentino,77446,4682,247
2026-08-30 13:15,YouTube,bGD4HIyuD0A,Evy Baddie,42281,2544,39
2026-08-30 13:15,YouTube,SEyAXvNFc2U,Argentino,39118,2462,91
2026-08-30 13:15,YouTube,vYg4HBI94vw,Casa Saturno,12238,1560,23
2026-08-30 13:15,YouTube,K7MQDVY0T7s,Kaka,3525,386,0
2026-08-30 13:15,YouTube,qdcNmgqNO8U,Russin Oficial,4763,475,7
2026-08-30 13:15,YouTube,jdHn4xBencU,Argentino,3678,639,30
2026-08-30 13:15,YouTube,4IDQfjXEKzk,Kysha e Mine,41139,1687,67
2026-08-30 13:15,YouTube,OAfKZ7IJqyA,Fidelisx,11884,1749,34
2026-08-30 13:15,YouTube,MfrRvC8fsoE,Kysha e Mine,32213,2047,68
2026-08-30 13:15,YouTube,dwpXgTf4SHM,Casa Saturno,12979,998,18
2026-08-30 13:15,YouTube,_oy_1d5GZTI,Casa Saturno,20958,1704,32
2026-08-30 13:15,YouTube,0h3A3dUFPxw,Fidelisx,30076,2950,63
2026-08-30 13:15,YouTube,ZT9AeKzyxwg,Russin Oficial,23032,1450,19
2026-08-30 13:15,YouTube,M4uEQqwaxjk,Kysha e Mine,7363,338,18
2026-08-30 13:15,YouTube,ZqRoYUw9eBc,Kaka,1626,194,0
2026-08-30 13:15,YouTube,Ar0JNtjPS9w,Fidelisx,19517,2069,33
2026-08-30 13:15,YouTube,TXMpZxkANuk,Kaka,921,165,0
2026-08-30 13:15,YouTube,aib6Wjse_q8,Fidelisx,45335,2919,45
2026-08-30 13:15,YouTube,L8Bwz_lZMGw,Kysha e Mine,27010,1464,80
2026-08-30 13:15,YouTube,Sria8I4DYz4,Evy Baddie,12211,2056,51
2026-08-30 13:15,YouTube,GM2__GDzkCw,Fidelisx,54291,2668,485
2026-08-30 13:15,YouTube,XAEi2TTPttk,Russin Oficial,13276,1281,19
2026-08-30 13:15,YouTube,DswtrbcsRVc,Argentino,90325,3399,52
2026-08-30 13:15,YouTube,Ex0xSU097sc,Evy Baddie,25579,1784,51
2026-08-30 13:15,YouTube,uCpZTOhB5Yc,Fidelisx,16177,1872,26
2026-08-30 13:15,YouTube,2Y0wCAr4tPs,Casa Saturno,15056,909,58
2026-08-30 13:15,YouTube,Tpz59zMQcVM,Fidelisx,12725,1321,22
2026-08-30 13:15,YouTube,nHV3tvgXNow,Fidelisx,32326,2148,41
2026-08-30 13:15,YouTube,TznODxasMkY,Kaka,16737,1452,17
2026-08-30 13:15,YouTube,CG42U0D_EdM,Evy Baddie,3794,652,32
2026-08-30 13:15,YouTube,BIxrB6Bf_dU,Kaka,4289,365,7
2026-08-30 13:15,YouTube,IRnuoxJQAoQ,Argentino,93281,3399,41
2026-08-30 13:15,YouTube,fDhNv2MeBZ0,Kysha e Mine,136100,4584,101
2026-08-30 13:15,YouTube,oH02-pD6SQk,Russin Oficial,3652,645,15
2026-08-30 13:15,YouTube,O9YlFfIpOwg,Evy Baddie,21494,2549,54
2026-08-30 13:15,YouTube,-on80mhujks,Casa Saturno,1568,481,23
2026-08-30 13:15,YouTube,MlCwDH2YPmI,Russin Oficial,8905,943,18
2026-08-30 13:15,YouTube,_e9eTT3RaFg,Argentino,31559,2626,64
2026-08-30 13:15,YouTube,OrCxVMRvz88,Fidelisx,35857,2552,46
2026-08-30 13:15,YouTube,T_RQw5z57Z4,Evy Baddie,23552,2470,53
2026-08-30 13:15,YouTube,S_JMh8H5M-E,Casa Saturno,3148,567,35
2026-08-30 13:15,YouTube,1e7EVLTTA8M,Kaka,4250,680,22
2026-08-31 14:04,Instagram,DcmS0h1ROyA,Argentino,100740,3975,218
2026-08-31 14:04,Instagram,DcjvF5Ypc16,Evy Baddie,77765,4133,235
2026-08-31 14:04,Instagram,Dcra68ap9K1,Evy Baddie,64450,2095,134
2026-08-31 14:04,Instagram,DclokkNhJJq,Evy Baddie,20126,1294,99
2026-08-31 14:04,Instagram,DckFtNUJ5px,Russin Oficial,32786,984,49
2026-08-31 14:04,Instagram,DcjFEEESto1,Kaka,14034,1080,76
2026-08-31 14:04,Instagram,DcgcMgbo13i,Mine,91682,1997,94
2026-08-31 14:04,Instagram,DcmS0h1ROyA,Fidelisx,100754,3976,218
2026-08-31 14:04,Instagram,Dclp57yxo52,Russin Oficial,55216,567,35
2026-08-31 14:04,Instagram,DcoO6h5Ebx5,Fidelisx,,27527,450
2026-08-31 14:04,Instagram,DcjwbjDkUFu,Kysha,,42027,520
2026-08-31 14:04,Instagram,Dce4ty2EVNa,Fidelisx,,6390,394
2026-08-31 14:04,Instagram,DcrxI0HpyDO,Kaka,10333,617,32
2026-08-31 14:04,Instagram,DcoNw4DRkun,Kaka,99815,4301,99
